Top pages,Clicks,Impressions,CTR,service,category,bato
https://www.tabnak.ir/fa/news/1172273/فیلم-ترور-دانشمند-هسته‌ای-منتشر-شد,4486,32835,13.66%,1,3,0
https://www.tabnak.ir/fa/news/1180462/تصاویری-زیبا-از-مراسم-حج-در-آستانه-عید-قربان,4485,58857,7.62%,1,2,0
https://www.tabnak.ir/fa/news/1171992/حمله-تند-محمود-فکری-به-قلعه‌نویی-کدام-رفاقت,4483,35242,12.72%,2,2,0
https://www.tabnak.ir/fa/news/1177027/روش-های-صحیح-خشک-کردن-توت-فرنگی-در-خانه,4475,94124,4.75%,1,7,0
https://www.tabnak.ir/fa/news/1179992/تولید-موادمخدر-از-میزان-مصرف-پیشی-گرفت,4458,47948,9.3%,1,2,0
https://www.tabnak.ir/fa/news/1182839/این-خوراکی‌ها-سبب-خواب-راحت-می‌شوند,4443,58427,7.6%,1,9,0
https://www.tabnak.ir/fa/news/1174159/کدام-نماد‌ها-هنوز-به-سقف-سال-۹۹-نرسیده-اند,4443,32008,13.88%,2,9,0
https://www.tabnak.ir/fa/news/1183749/اجازه-ورود-خودرو‌های-آمریکایی-به-جاده‌های-ایران-برای-چه-کسانی-صادر-شد,4416,89509,4.93%,6,9,0
https://www.tabnak.ir/fa/news/1181882/حداقل-حقوق-و-مزایا-به-کارگران-بازنشسته-چقدر-است,4407,55514,7.94%,1,2,0
https://www.tabnak.ir/fa/news/1180038/قربانی‌کردن-در-روز-عید-قربان-بر-چه-کسانی-واجب-است,4389,72169,6.08%,1,8,0
https://www.tabnak.ir/fa/news/1184110/آغاز-استفاده-اوکراین-از-بمب-های-خوشه-ای-علیه-روسیهحملات-روسیه-به-بنادر-اوکراین-در-دریای-سیاه,4385,58989,7.43%,1,0,0
https://www.tabnak.ir/fa/news/1178030/نخستین-روز-نشست-شورای-حکام-با-اظهارات-گروسی-درباره-فعالیت-های-هسته-ای-ایرانگروسی-آژانس-نیازمند-قابلیت-نظارتی-بیشتر-بر-تأسیسات-ایران-است-دو-شکاف-در-دانش-آژانس-درباره-فعالیت-هسته-ای-ایران-وجود-دارد,4385,43110,10.17%,1,0,0
https://www.tabnak.ir/fa/news/1180685/طرز-تهیه-آب-آلبالو-طبیعی-مناسب-تابستان,4363,82443,5.29%,1,5,0
https://www.tabnak.ir/fa/news/1178451/کشف-بزرگترین-انبار-داروهای-احتکارشده-درآمل,4359,61320,7.11%,1,1,0
https://www.tabnak.ir/fa/news/1180117/۷-راهکار-برای-تقویت-حافظه-کوتاه-مدت,4352,57031,7.63%,1,7,0
https://www.tabnak.ir/fa/news/1182441/مناقشه-بر-سر-برداشت-از-میدان-آرش-ادامه-داد-عربستان-و-کویت-به-دنبال-خوردن-حق-مردم-ایران-نباشند,4346,100160,4.34%,1,1,0
https://www.tabnak.ir/fa/news/1181887/واکنش-پروین-به-انتقال-احتمالی-بیرانوند-به-استقلال,4319,34768,12.42%,2,7,0
https://www.tabnak.ir/fa/news/1172246/واقعه-عجیبی-که-باعث-پلمب-رستوران-قلعه‌نویی-شد,4316,67731,6.37%,2,6,0
https://www.tabnak.ir/fa/news/1180687/بخشنامه-جدید-درباره-ساعت-کاری-ادارات-ابلاغ-شد,4315,63679,6.78%,1,7,0
https://www.tabnak.ir/fa/news/1176456/فرزندآوری-در-سنین-بالا-استفاده-از-روش-کمک-باروری,4314,48767,8.85%,1,6,0
https://www.tabnak.ir/fa/news/1180804/نامه-تند-به-قالیباف-درباره-برخورد-با-زنان-بی‌حجاب,4285,58257,7.36%,1,4,0
https://www.tabnak.ir/fa/news/1174336/حقایقی-درباره-زن-بدنساز-در-استوری-هادی-چوپان,4279,60240,7.1%,1,6,21
https://www.tabnak.ir/fa/news/1176148/شروع-ساخت-۲۵۰۰-خانه-در-تهران-هشدار-قالیباف-به-افغانستان-درباره-حقابه-هیرمند,4247,69341,6.12%,4,8,0
https://www.tabnak.ir/fa/news/1182648/بازگشت-حاجی-۸۷-ساله-به-زندگی-پس-از-ایست-قلبی,4239,51992,8.15%,1,8,0
https://www.tabnak.ir/fa/news/1182662/ویزاگیت-در-فدراسیون-داورزنی-رونمایی-از-مدیر-کارخانه-فولاد-همراه-تیم-ملی-در-سفر-آمریکا,4211,66954,6.29%,2,2,0
https://www.tabnak.ir/fa/news/1177282/نقض-حریم-هوایی-ایران-پیامدهای-سنگینی-در-پی-دارد,4207,46936,8.96%,1,2,0
https://www.tabnak.ir/fa/news/1173477/کشته-شدن-تفنگدار-آمریکا-در-باخموت-اوکراین-استقرار-دو-زیردریایی-مجهز-به-موشک‌های-کروز-روسیه-در-دریای-سیاه-مدودف-ما-باید-تمام-سرزمین‌های-خود-را-پس-بگیریم,4205,37557,11.2%,1,7,0
https://www.tabnak.ir/fa/news/1175515/انهدام-موشک-های-هایپرسونیک-روسیه-توسط-پاتریوت-های-آمریکایی-حمله-استثنایی-روسیه-به-پایتخت-اوکراینرهگیری-6-جنگنده-روس-توسط-هواپیماهای-آمریکایی,4156,59120,7.03%,1,5,0
https://www.tabnak.ir/fa/news/1178008/گروسی-غنی‌سازی-اورانیوم-ممنوع-نیست,4130,41346,9.99%,1,8,0
https://www.tabnak.ir/fa/news/1178038/تابستان-ترسناک-در-انتظار-مردم-کرمان-احتمال-جیره-بندی-و-قحطی-آب-در-کرمان-وجود-دارد,4126,43096,9.57%,1,8,0
https://www.tabnak.ir/fa/news/1182401/قالیباف-مردم-را-مقابل-هم-قرار-ندهیم,4124,51670,7.98%,1,1,0
https://www.tabnak.ir/fa/news/1181200/ورود-مجلس-به-ماجرای-لات‌ها-در-تمرین-استقلال,4124,34755,11.87%,2,0,0
https://www.tabnak.ir/fa/news/1183629/افزایش-قیمت-خودروهای-مونتاژی-فعلا-منتفی-شد-مونتاژکاران-و-متقاضیان-خودرو-در-انتظار-جلسه-ویژه-شورای-رقابت,4123,44155,9.34%,6,9,0
https://www.tabnak.ir/fa/news/1181931/زمان-اعلام-نتیجه-امتحانات-نهایی,4102,36345,11.29%,1,1,0
https://www.tabnak.ir/fa/news/1173869/حمله-اوکراین-به-مسکو-با-۲۴-پهپاد-حمله-گسترده-هوایی-روسیه-به-اوکراین,4084,34440,11.86%,1,9,0
https://www.tabnak.ir/fa/news/1179009/قیمت-جدید-محصولات-ایران-خودرو-در-تیر-اعلام-شد,4082,38715,10.54%,1,9,0
https://www.tabnak.ir/fa/news/1177252/دو-پیشنهاد-اروپایی-برای-گلر-ملی‌پوش,4082,32756,12.46%,1,2,0
https://www.tabnak.ir/fa/news/1177739/حمایت-۵-کشور-عضو-بریکس-از-عضویت-ایران,4075,32867,12.4%,4,9,0
https://www.tabnak.ir/fa/news/1179044/سیگنال-کارگزاری‌ها-به-سهامداران-با-پیام-فوری,4073,49213,8.28%,2,4,0
https://www.tabnak.ir/fa/news/1173856/شایع-ترین-علائم-کمبود-کلسیم-در-بدن,4036,52521,7.68%,1,6,0
https://www.tabnak.ir/fa/news/1179861/این-افراد-برای-کارت-به-کارت-باید-مالیات-بدهند,4031,32658,12.34%,1,1,0
https://www.tabnak.ir/fa/news/1175229/سنگ-مزار-اولین-متوفی-بهشت-زهراس-تهران,4026,26219,15.36%,1,9,0
https://www.tabnak.ir/fa/news/1179669/نظر-پزشکیان-درباره-یکدستیِ-حاکمیت,4012,45544,8.81%,4,9,0
https://www.tabnak.ir/fa/news/1183382/طرح-ویژه-پلیس-برای-برخورد-با-ماموران-قلابی,3982,100239,3.97%,1,2,0
https://www.tabnak.ir/fa/news/1180489/بازداشت-فرد-مهاجم-به-فدراسیون-ووشو,3977,75024,5.3%,1,9,0
https://www.tabnak.ir/fa/news/1177087/ادامه-زندگی-پس-از-یک-حادثه,3959,40946,9.67%,1,7,0
https://www.tabnak.ir/fa/news/1179323/تصاویر-جدید-از-مناطق-سیل‌زده-جاده-چالوس,3958,48770,8.12%,1,3,0
https://www.tabnak.ir/fa/news/1178343/علائم-هشدار-دهنده-سرطان-برای-مردان,3949,38536,10.25%,1,3,0
https://www.tabnak.ir/fa/news/1177071/لباس-سلطان-عمان-در-ضیافت-شام-رئیسی,3947,71576,5.51%,1,1,0
https://www.tabnak.ir/fa/news/1177566/کارنامه-مدیریتی-دکتر-علی-آبادی-وزیر-پیشنهادی-صمت,3946,69661,5.66%,1,6,0
https://www.tabnak.ir/fa/news/1175916/زائر-۱۱۱-ساله-ایرانی-در-حج-امسال,3946,42243,9.34%,1,6,0
https://www.tabnak.ir/fa/news/1172279/۵-علامت-مهم-هشداردهنده-درباره-وضعیت-سلامت-بدن,3942,33715,11.69%,1,9,0
https://www.tabnak.ir/fa/news/1175674/افشای-جزئیات-جدید-از-ماجرای-شاسی-بلندها,3917,30268,12.94%,1,4,0
https://www.tabnak.ir/fa/news/1183227/آخرین-وضعیت-اتصال-مترو-به-بیمارستانهای-مهم-پایتخت,3916,127056,3.08%,1,7,0
https://www.tabnak.ir/fa/news/1177725/زمان-و-نحوه-واریز-سود-۱۲-نماد-بورسی-و-فرابورسی,3911,32246,12.13%,2,5,0
https://www.tabnak.ir/fa/news/1183471/خطر-احتمال-سقوط-سنگ-در-جاده-کرج-چالوس,3910,80602,4.85%,1,1,0
https://www.tabnak.ir/fa/news/1176219/تصاویر-رئیسی-در-خیابان‌های-اندونزی,3909,72500,5.39%,1,9,0
https://www.tabnak.ir/fa/news/1180264/کودتا-در-روسیه-پوتین-سقوط-می‌کند-یک-واحد-نظامی-آتش-گرفت-اجرای-حکومت-نظامی-در-مسکو-سفارت-ایران-تخلیه-شد-فیلم,3907,30187,12.94%,1,4,0
https://www.tabnak.ir/fa/news/1181197/رسمی-مهرداد-محمدی-با-استقلال-۲ساله-امضا-کرد,3903,28495,13.7%,2,7,0
https://www.tabnak.ir/fa/news/1179133/دلیل-گرانی-گوشت-قرمز-مشخص-شد,3879,44610,8.7%,1,3,0
https://www.tabnak.ir/fa/news/1180013/مدت-زمان-دوری-علیرضا-بیرانوند-از-فوتبال-مشخص-شد,3876,35455,10.93%,1,3,0
https://www.tabnak.ir/fa/news/1178118/جنجال-تازه-دیکاپریو-با-نامزد-جدیدش,3874,24052,16.11%,1,8,21
https://www.tabnak.ir/fa/news/1177303/تصاویر-هوش-مصنوعی-از-خانه‌ها-در-سال-۲۰۵۰,3852,51743,7.44%,1,3,0
https://www.tabnak.ir/fa/news/1175146/عکسی-که-حسِ-اصحاب-کهف-را-به-مردم-ایران-می‌دهد,3852,45267,8.51%,1,6,0
https://www.tabnak.ir/fa/news/1182289/همخوانی-بی‌نظیر-دانش‌آموزان-با-آهنگ-جذاب-شجریان,3850,69025,5.58%,1,9,0
https://www.tabnak.ir/fa/news/1176888/عروسی-بختیاری,3849,31505,12.22%,1,8,0
https://www.tabnak.ir/fa/news/1183940/اولین-تصاویر-از-عروسی-فوق-لاکچری-بهرام-رادان,3842,30646,12.54%,1,0,20
https://www.tabnak.ir/fa/news/1174775/سارقان-طلافروشی-تبریز-در-مازندران-گیرافتادند,3835,33777,11.35%,1,5,0
https://www.tabnak.ir/fa/news/1182072/طبخ-و-توزیع-غذای-گرم-مهمونی-۱۰-کیلومتری-در-بیرجند,3806,27217,13.98%,1,2,0
https://www.tabnak.ir/fa/news/1176656/تحول-نظام-بانکی-یک-مسأله-بسیار-کلیدی-است-اگر-تحریم‌ها-کامل-برداشته-شود-بعید-می‌دانم-بانکی-از-خارج-با-ما-کار-کند-در-صنعتی-شدن-درجا-می‌زنیم,3801,44632,8.52%,6,6,0
https://www.tabnak.ir/fa/news/1174892/شایع‌ترین-علائم-تنگی-کانال-کدامند,3799,51483,7.38%,1,2,0
https://www.tabnak.ir/fa/news/1176034/خاطره-رهبر-انقلاب-از-بافتن-موی-دخترشان,3797,42698,8.89%,1,4,0
https://www.tabnak.ir/fa/news/1182396/قیمت-اجاره-ویلا-کلاردشت-در-تعطیلات,3790,53562,7.08%,1,6,0
https://www.tabnak.ir/fa/news/1177820/شهری-در-کانادا-که-مردمانش-فارسی-صحبت-می‌کنند,3786,58690,6.45%,1,0,23
https://www.tabnak.ir/fa/news/1176914/بازدید-فرماندهان-روسی-از-زیردریایی-فاتح-ایران,3785,63859,5.93%,1,4,0
https://www.tabnak.ir/fa/news/1180234/احضار-سفیر-آمریکا-توسط-چین-در-پی-اظهارات-بایدن-برگزاری-رزمایش-هوایی-مشترک-ترکیه-و-جمهوری-آذربایجان-شرط-سوریه-برای-برقراری-روابط-با-ترکیه-امضای-توافقنامه-خدمات-حمل-و-نقل-هوایی-میان-ایران-و-امارات,3782,63778,5.93%,1,4,0
https://www.tabnak.ir/fa/news/1183400/اطلاعیه-سازمان-سنجش-درباره-داوطلبان-شبهه‌دار-کنکور,3776,84362,4.48%,1,0,0
https://www.tabnak.ir/fa/news/1181598/میدان‌های-مشترک-نفت-و-گاز-به-یغما-می‌روند,3750,23298,16.1%,1,8,0
https://www.tabnak.ir/fa/news/1176799/علائم-هشداردهنده-سرطان-که-مردان-نادیده-می‌گیرند,3748,17677,21.2%,1,9,0
https://www.tabnak.ir/fa/news/1182310/این-گروه-از-زنان-فرزندان-باهوش-تری-دارند,3741,34720,10.77%,1,0,22
https://www.tabnak.ir/fa/news/1174059/آیا-استانداران-تغییر-می‌کنند,3735,26188,14.26%,4,9,0
https://www.tabnak.ir/fa/news/1175966/دستورالعمل-معافیت-ارائه-اظهارنامه-مالیاتی-ابلاغ-شد,3724,46189,8.06%,1,6,0
https://www.tabnak.ir/fa/news/1180917/واردات-خودرو-سرعت-می-گیرد,3724,32827,11.34%,1,7,0
https://www.tabnak.ir/fa/news/1174563/رکورددار-بیشترین-زایمان-زنی-با-۷۱-بچه,3711,34704,10.69%,1,3,23
https://www.tabnak.ir/fa/news/1177983/برنامه-پلی‌آف-لیگ-قهرمانان-آسیا-۲۰۲۳-تراکتور-جای-استقلال-حریف-اماراتی‌ها-شد-اعلام-اولین-بازی-آسیایی-رونالدو-مسی-و-کریس-به-ایران-می‌آیند,3697,48419,7.64%,2,3,0
https://www.tabnak.ir/fa/news/1180358/حضور-عجیب-ایرانی‌ها-در-تلگرام-واگنر‌های-روسیه,3686,38906,9.47%,1,8,0
https://www.tabnak.ir/fa/news/1176544/تاثیر-قطعی-معدل-در-کنکور-به-سود-چه-کسانی-است,3654,35588,10.27%,1,4,0
https://www.tabnak.ir/fa/news/1174096/هنگام-وقوع-زلزله-چه-باید-کرد,3648,51346,7.1%,1,6,0
https://www.tabnak.ir/fa/news/1184087/آرژانتین-در-صدر‌-ایران-بیست-و-دومین-تیم-فیفا,3645,54542,6.68%,1,7,0
https://www.tabnak.ir/fa/news/1177001/تولید-۷-خودرو-در-ایران-متوقف-شد,3642,54887,6.64%,1,1,0
https://www.tabnak.ir/fa/news/1181914/اجرای-احساسی-ترانه-یاسینی-توسط-۳-دختر-دانش-آموز,3627,35111,10.33%,1,4,0
https://www.tabnak.ir/fa/news/1181787/بن‌سلمان-باز-هم-توجه-جهانیان-را-به-خود-جلب-کرد,3625,58388,6.21%,1,7,22
https://www.tabnak.ir/fa/news/1178415/مهمان-تازه‌نفس-نیروی-هوایی-ارتش-عکس,3624,37506,9.66%,1,5,0
https://www.tabnak.ir/fa/news/1176794/داستان-غم‌انگیز-پزشک-متجاوز-تیم-ژیمناستیک-دختران,3620,23945,15.12%,1,4,21
https://www.tabnak.ir/fa/news/1175291/تصویری-زیبا-از-دانش-آموزان-دبستانی-در-۷۱-سال-قبل,3603,56896,6.33%,1,1,0
https://www.tabnak.ir/fa/news/1180791/عزت‌اللهی-به-کدام-یک-از-۴-غول-لیگ-ایران-می‌رود,3587,40319,8.9%,2,1,0
https://www.tabnak.ir/fa/news/1177083/تصادف-شدید-و-مرگبار-پراید-با-درخت-در-مشهد,3576,12887,27.75%,1,3,0
https://www.tabnak.ir/fa/news/1174478/سلام-پربازدید-خانم-مجری-روی-آنتن-زنده,3575,57967,6.17%,1,8,0
https://www.tabnak.ir/fa/news/1180307/آیا-فرزندان-شهدا-از-سربازی-معاف-می‌شوند,3553,97519,3.64%,1,7,0
https://www.tabnak.ir/fa/news/1181600/سرنا-نوازی-بسیار-زیبا-توسط-پسر-بچه-بختیاری,3547,47706,7.44%,1,0,0
https://www.tabnak.ir/fa/news/1181878/نوسازی-آشپزخانه-با-کمترین-هزینه,3538,61071,5.79%,1,8,0
https://www.tabnak.ir/fa/news/1175882/بارش-شدید-باران-و-آبگرفتگی-معابر-در-ارومیه,3526,41975,8.4%,1,2,0
https://www.tabnak.ir/fa/news/1177990/خبری-عجیب-از-طالبان-فوتبال-افغانستان-و-فیفا,3515,46699,7.53%,2,0,0
https://www.tabnak.ir/fa/news/1182605/چه-عواملی-موجب-تشکیل-سنگ-کلیه-می‌شود,3510,58276,6.02%,1,5,0
https://www.tabnak.ir/fa/news/1178288/تبانی-بازیکن-برزیلی-سپاهان-قطعی-و-محروم-شد,3508,23256,15.08%,2,8,0
https://www.tabnak.ir/fa/news/1179040/حمله-شدید-موشکی-روسیه-به-مرکز-اوکراینپوتین-تلفات-اوکراین-۱۰-برابر-روسیه-است,3496,40812,8.57%,1,0,0
https://www.tabnak.ir/fa/news/1181062/تابستان-در-آبشار-مارگون,3495,39765,8.79%,1,2,0
https://www.tabnak.ir/fa/news/1181024/سلفی-جالب-رهبر-چچن-با-پوتین,3485,21452,16.25%,1,4,0
https://www.tabnak.ir/fa/news/1175851/اعزام-3400-نیروی-ناتو-به-اوکراین-برای-مقابله-با-روسیه,3480,17487,19.9%,1,1,0
https://www.tabnak.ir/fa/news/1181850/زیبا-کلام-به-یک-سال-حبس-محکوم-شد,3478,46483,7.48%,1,0,0
https://www.tabnak.ir/fa/news/1180630/عاقبت-سیلی-جنجالی-رئیس-فدراسیون-عراق-به-اسطوره,3473,35498,9.78%,1,0,0
https://www.tabnak.ir/fa/news/1180782/عکس-دیده-نشده-از-صدام-حسین-قبل-از-اعدام,3470,68998,5.03%,1,2,0
https://www.tabnak.ir/fa/news/1180603/تولید-داروی-ترک-اعتیاد-به-روش-کاشت-ایمپلنت,3460,39664,8.72%,1,3,0
https://www.tabnak.ir/fa/news/1180406/شجاع-خلیل‌زاده-به-تراکتور-پیوست-۳پرسپولیسی-در-تبریز,3427,32633,10.5%,2,6,0
https://www.tabnak.ir/fa/news/1171973/طرح-سری-ماکرون-با-همراهی-چین-برای-پایان-دادن-به-جنگ-اوکراینارسال-اولین-سامانه-های-موشکی-پاتریوت-به-اوکراین-کره-جنوبی-هم-به-جنگ-اوکراین-با-روسیه-پیوست,3426,30544,11.22%,1,3,0
https://www.tabnak.ir/fa/news/1180144/شویگو-آینده-ژئوپلیتیکی-روسیه-در-خطر-است,3418,19363,17.65%,1,4,0
https://www.tabnak.ir/fa/news/1177546/مسافرکش-قلابی-زنان-را-به-تله-می‌انداخت,3403,28217,12.06%,1,6,0
https://www.tabnak.ir/fa/news/1177678/سرنگونی-موشک-ها-و-پهپادهای-روسی-توسط-پدافند-ارتش-اوکراینمدودف-رژیم-اوکراین-باید-نابود-شودحمله-اوکراین-به-منطقه-مرزی-روسیه,3398,37661,9.02%,1,8,0
https://www.tabnak.ir/fa/news/1178183/واکنش-گوترش-به-تخریب-سد-کاخوفکا-در-اوکراین,3394,51720,6.56%,1,3,0
https://www.tabnak.ir/fa/news/1181193/پیش-بینی-بورس-فردا-صعود-یا-سقوط,3389,37716,8.99%,6,3,0
https://www.tabnak.ir/fa/news/1183899/مجوز-آمریکا-به-عراق-برای-پرداخت-بدهی-ایران,3353,91720,3.66%,1,9,0
https://www.tabnak.ir/fa/news/1178924/نشست-حجاب-قالیباف-بدون-حضور-کارشناس-خانم,3350,94056,3.56%,1,4,0
https://www.tabnak.ir/fa/news/1179619/عرق-کردن-برای-پوست-مفید-است,3342,42672,7.83%,1,9,0
https://www.tabnak.ir/fa/news/1183167/مسی-با-چرخ-خرید-در-یک-سوپرمارکت-آمریکا,3341,48625,6.87%,2,7,0
https://www.tabnak.ir/fa/news/1180656/محکومیت-نیکبخت-توسط-خبرنگاران-بخاطر-کتک‌زدن-عکاس,3335,39696,8.4%,2,6,0
https://www.tabnak.ir/fa/news/1175715/تبعات-تحقیر-رئال-مقابل-گواردیولا,3329,24929,13.35%,1,5,0
https://www.tabnak.ir/fa/news/1173150/معاون-رئیس‌جمهوری-عزل-و-نصب‌هایی-در-راه-است,3317,32008,10.36%,1,0,0
https://www.tabnak.ir/fa/news/1173656/چهره-جوان-مانده-هوسانیانگ-۷۳-ساله,3311,43172,7.67%,1,6,0
https://www.tabnak.ir/fa/news/1180289/فرمانده-واگنر-روستوف-را-می-گیریم-و-به-سمت-مسکو-حرکت-می-کنیم-فیلم-آغاز-حمله-نیروهای-امنیتی-روسیه-به-مقرهای-واگنر-فیلم-ساقط-کردن-بالگرد-ارتش-روسیه-توسط-گروه-واگنر,3311,31524,10.5%,1,9,0
https://www.tabnak.ir/fa/news/1178689/شرایط-کسر-خدمت-و-معافیت-سربازی-برای-پدران,3305,54562,6.06%,1,9,0
https://www.tabnak.ir/fa/news/1182401/اظهارات-قالیباف-درباره-حجاب-مردم-را-مقابل-هم-قرار-ندهیم,3295,28606,11.52%,1,1,0
https://www.tabnak.ir/fa/news/1175426/این-گیاه-طلا-دارد,3290,34048,9.66%,1,6,0
https://www.tabnak.ir/fa/news/1171874/عصبانیت-شدید-گوترش-در-سفر-به-اوکراین,3289,21610,15.22%,1,4,0
https://www.tabnak.ir/fa/news/1182384/تصاویر-افرادی-با-ظاهر-عجیب-در-متروی-تهران,3278,43435,7.55%,1,4,21
https://www.tabnak.ir/fa/news/1181358/پاتک-ساپینتو-به-خط-دفاع-استقلال,3275,19923,16.44%,2,8,0
https://www.tabnak.ir/fa/news/1182864/چین-با-گسترش-ناتو-در-منطقه-آسیاپاسیفیک-مخالفت-کرد,3262,54334,6%,1,4,0
https://www.tabnak.ir/fa/news/1181900/دستگیری-سرباند-مافیای-بین-المللی-موادمخدر,3254,36359,8.95%,1,0,0
https://www.tabnak.ir/fa/news/1177635/در-دیدار-رئیس‌-کل-بانک-مرکزی-ایران-با-رئیس-صندوق-بین‌المللی-پول-چه-گذشت,3242,41367,7.84%,6,5,0
https://www.tabnak.ir/fa/news/1182130/به-جای-شیرینی-این-۷-میوه-را-بخورید,3240,46569,6.96%,1,0,0
https://www.tabnak.ir/fa/news/1178262/پاسخ-عجیب-در-امتحانات-نهایی-پیرامون-جنگ‌جهانی-دوم,3218,36272,8.87%,1,2,0
https://www.tabnak.ir/fa/news/1183879/اتصال-۳-بیمارستان-مهم-تهران-به-مترو,3212,39898,8.05%,1,9,0
https://www.tabnak.ir/fa/news/1171979/مهلت-بارگذاری-مدارک-رتبه-بندی-در-حال-اتمام-است,3208,27803,11.54%,1,9,0
https://www.tabnak.ir/fa/news/1178803/صدور-فرمان-انهدام-موشک‌های-کره-شمالی-توسط-ارتش-ژاپن-کشته-شدن-دو-نظامی-ترکیه-در-شمال-عراق-قرارداد-10-میلیارد-دلاری-چین-با-کشورهای-عربی-اجرای-حکم-اعدام-۳-نفر-در-عربستان-سعودی,3202,29622,10.81%,1,3,0
https://www.tabnak.ir/fa/news/1173078/نماینده-تبریز-از-حضور-در-دادستانی-خبر-داد,3199,35740,8.95%,1,8,0
https://www.tabnak.ir/fa/news/1183607/ترکیه-شرایط-مجوز-اقامت-را-سخت‌تر-کرد,3193,55879,5.71%,1,7,0
https://www.tabnak.ir/fa/news/1178366/موزه-و-محوطه-باستانی-تپه-هگمتانه,3190,51608,6.18%,1,6,0
https://www.tabnak.ir/fa/news/1178381/هشدار-قرمز-هواشناسی-به-تهران-و-یک-استان-دیگر,3190,28831,11.06%,1,1,0
https://www.tabnak.ir/fa/news/1175825/رویترز-زلنسکی-در-راه-عربستان-است,3187,38751,8.22%,1,5,0
https://www.tabnak.ir/fa/news/1178407/ویرانی-سد-کاخوفکا-مین‌های-جنگی-را-جابجا-کرد,3183,40824,7.8%,1,7,0
https://www.tabnak.ir/fa/news/1182103/سد-نهند-تبریز-کمتر-از-یکماه-آب-دارد,3179,51310,6.2%,1,3,0
https://www.tabnak.ir/fa/news/1182746/شهروند-اسرائیلی-آمریکایی-متهم-به-نقض-تحریم‌های-ایران,3175,40433,7.85%,1,6,0
https://www.tabnak.ir/fa/news/1176085/فیلم-هدیه-دلچسب-معلم-به-دانش-آموزان-در-آخر-سال,3167,34040,9.3%,1,5,0
https://www.tabnak.ir/fa/news/1176241/روش-استعلام-سهام-عدالت,3162,38254,8.27%,1,1,0
https://www.tabnak.ir/fa/news/1179916/صادرات-نفت-ایران-چطور-افزایش-پیدا-کرد-آمریکا-از-تحریم‌ها-چشم‌پوشی-کرد,3153,57260,5.51%,1,6,0
https://www.tabnak.ir/fa/news/1174747/یارانه-اردیبهشت-واریز-شد,3151,40213,7.84%,1,7,0
https://www.tabnak.ir/fa/news/1174117/ضربه‌ای-که-خلبانان-ایرانی-به-زیربنای-اقتصادی-صدام-زدند,3129,38797,8.07%,1,7,0
https://www.tabnak.ir/fa/news/1178083/جلسه-اضطراری-اوکراین-در-پی-انفجار-نیروگاه-کاخوفسکایا,3119,28362,11%,1,3,0
https://www.tabnak.ir/fa/news/1176677/یقه-آنان-که-در-برابر-طالبان-بی‌عرضه‌گی-کردند-می‌گیریم,3118,20934,14.89%,4,7,0
https://www.tabnak.ir/fa/news/1178014/برخورد-دادستان-با-حیوان‌آزاری-در-آبسرد,3115,26032,11.97%,1,4,0
https://www.tabnak.ir/fa/news/1172879/تجربه-جذاب-کوهنوردی-در-کوه-نور-عظیمیه-کرج,3105,52333,5.93%,1,9,0
https://www.tabnak.ir/fa/news/1182964/درآمد-نجومی-عربستان-از-حج,3098,37197,8.33%,1,4,0
https://www.tabnak.ir/fa/news/1176614/زانو-زدن-بی‌سابقه-کیم-جونگ-اون-خبرساز-شد,3091,19770,15.63%,1,4,22
https://www.tabnak.ir/fa/news/1181064/کشته-و-زخمی-شدن-530-نظامی-اوکراینی-در-حمله-ارتش-روسیه-آموزش-24-هزار-نظامی-ارتش-اوکراین-توسط-اروپاناتو-ضد-حمله-اوکراین-موفقیت-آمیز-نبود,3079,32881,9.36%,1,4,0
